id,jib,name
501,4200170400007,TRADE KORONA BH DOO SARAJEVO
502,4200170660009,GENSER S DOO
503,4200171630006,TEL DOO
504,4200171980007,DEHI DOO SARAJEVO
505,4200172280009,UTOK DOO
506,4200172950004,S A C S DOO SARAJEVO
507,4200173410003,NAPRIJED D.O.O.
508,4200174060006,MAOMEX DOO
509,4200175030003,BEDRO PROMEX DOO
510,4200175200006,RRS GRADNJA DOO SARAJEVO
511,4200176430000,GIP VUJEVA D.O.O. LIVNO
512,4200176430005,GENERALTURIST D.O.O
513,4200177590006,PALAVRA DRUŠTVO ZA POSLOVNE USLUGE D.O.O SARAJEVO
514,4200178050005,AUTOUNION D.O.O.
515,4200178480000,HEYVA DOO SARAJEVO
516,4200178990008,ITM CONTROLS DOO SARAJEVO
517,4200184700003,AMBASADOR
518,4200184880001,PAAM AUTO DOO SARAJEVO
519,4200185180003,BARSA-TRADE DOO SARAJEVO
520,4200187120008,RAMIZ KALJANAC DOO SARAJEVO
521,4200187120059,RAMIZ KALJANAC VELEP DOO NOVI GRAD
522,4200187550002,UNIONINVEST INDUSTRIJSKA MONTAŽA DD SARAJEVO
523,4200189090009,SER-JEAN DOO SARAJEVO
524,4200189250006,SESTRE D D.O.O. SARAJEVO
525,4200190420004,ECLIPSE DOO SARAJEVO
526,4200190690001,SADA COMPANY DOO
527,4200191230004,G-SYSTEM DOO
528,4200192980007,MADŽ D.O.O.
529,4200193360002,LOKVE D O O HADZICI
530,4200193520000,ARNO DOO SARAJEVO
531,4200194500002,BOSANSKA SPEC.OLIMPIJADA UG
532,4200195060006,OF SOUND INTERNATIONAL DOO
533,4200195140000,IMPERIAL LEATHER CRAFT DOO
534,4200195900000,ŠARAC D.O.O. TOMISLAVGRAD
535,4200196620005,ETA ENG COMPANY DOO SARAJEVO
536,4200197190004,METAL ART DOO SARAJEVO
537,4200198320000,ANIĆ-ŠPED D.O.O.
538,4200198750003,IMOBILIA TRADE D.O.O. SARAJEVO
539,4200199210002,HARTA TRAD
540,4200199560003,▯IPAD KOMERC DD
541,4200201210007,ŽUTE STRANE DOO SARAJEVO
542,4200202020007,QUEEN TRADE D.O.O. SARAJEVO
543,4200202960000,SALONI DOO
544,4200205470003,FERIJALNI SAVEZ BIH SARAJEVO
545,4200207410008,LPH DOO
546,4200207760009,HAJRATRANS DOO SARAJEVO
547,4200208220008,JUDO SAVEZ BOSNE I HERCEGOVINE SARAJEVO
548,4200208490005,SWEET MASON DOO SARAJEVO
549,4200208650002,
550,4200210120002,SKIN DOO SARAJEVO
551,4200210390000,SA REKS D.O.O.
552,4200211280003,KOLLYGRAF DOO SARAJEVO
553,4200211360000,CENTURY D.O.O
554,4200211790001,LOA DOO SARAJEVO
555,4200212920006,UG FK VRATNIK SARAJEVO
556,4200213490005,SA DUNDEE GROUP DOO
557,4200213900009,BH DEMINING HUMANITARNA ORGANIZACIJA SARAJEVO
558,4200214620000,"RAMBO COMPANY DRUŠTVO ZA GRAĐEVINARSTVO, TRGOBINU I USLUGE D.O.O. SARAJEVO"
559,4200215190009,MAGNAT-MERC DOO SARAJEVO
560,4200215270002,MIKAS & JASMIN D.O.O.
561,4200219000000,PROFIT DOO SARAJEVO ILIDŽA
562,4200219770000,MEĐUNARODNI CENTAR ZA MIR SARAJEVO UDRUŽENJE
563,4200220600002,EUROTRADE D.O.O.
564,4200221080002,3-BOIL DOO-BEN PUMPA
565,4200221240000,LANCER D.O.O.
566,4200221910048,G.P. BOSNA D.D. POGON ZENICA
567,4200223610009,AUTOGRANA DOO SARAJEVO
568,4200224000000,RONMIN DOO
569,4200224260001,BH TELEROOM DOO SARAJEVO
570,4200224690006,MESOPRODUKT DOO
571,4200224850003,"""ZORDIN""DRUŠTVO ZA PROIZVODNJU,PROMET I USLUGE D.O.O SARAJEVO"
572,4200224930007,
573,4200225660003,MASMARKT D
574,4200226470003,DUNDEE DOO
575,4200226710004,TICIJAN DOO SARAJEVO
576,4200229490005,ALJOVIĆ PROMET DOO SARAJEVO
577,4200229900009,TTI D.O.O. SARAJEVO
578,4200230230009,"""EST IMPEX"" EXPORT IMPORT DOO SARAJEVO"
579,4200231550007,SARAJEVSKA PIVARA DD SARAJEVO
580,4200233760009,TOTAL SOLUTIONS DOO SARAJEVO
581,4200234900009,Š BOOK DOO
582,4200235030008,STAR DOO SARAJEVO
583,4200235380009,TELECOR DOO SARAJEVO
584,4200236270002,SAHAND CO DOO SARAJEVO
585,4200237670000,AL - AWAIS DOO
586,4200237830001,EKO-ING DOO SARAJEVO
587,4200239450001,DOKUMENT SERVIS DOO
588,4200242160006,PROMPT DOO SARAJEVO-DOO ZA UNUTRAŠNJU I SPOLJNU TRGOVINU PROMPT SARAJEVO
589,4200244370008,VERT D.O.O. SARAJEVO
590,4200245000000,IND D.O.O.
591,4200245000026,IND D.O.O. PJ PRODAVNICA BR.1
592,4200246150005,CENTROTRANS DD TRANSPORT ROBE
593,4200246230009,ILETGAS-FELLINI DOO
594,4200249170007,PATENTINVEST DD
595,4200249330004,DEELU DOO
596,4200250930007,ESOPROM 1 D.O.O. SARAJEVO
597,4200251150005,KRIAM D.O.O. SARAJEVO
598,4200251400001,MIR PUZO DOO ILIDZA
599,4200251740007,EURO BOSNA PRIVREDNO DRUŠTVO ZA TRGOVINU NA VELIKO I MALO I USLUGE DOO SARAJEVO
600,4200252390000,UDRUŽENJE GRA TEH KULTURE NARODNA KULTURE NARODNA TEH KANTONA
601,4200252470003,TERMOELEKTRO DOO
602,4200253100005,DONG YI D.O.O.
603,4200254760343,STRANKA PENZIONERA-UMIROVLJENIKA BIH OPCINA KLADANJ
604,4200255570009,KOSARKASKI KLUB BOSNA UDRUZENJE GRADANA
605,4200255650002,BIRING BH DOO SARAJEVO
606,4200256110001,UDRUŽENJE UNIVERZITETSKO SPORTSKO DRUŠTVO BOSNA USD BOSNA
607,4200258080000,ROBIT D.O.O. GRUDE
608,4200258240000,AQUA ES DOO
609,4200259210007,"IVIGO DOO, SARAJEVO"
610,4200260570009,PROSPERITET D.D.
611,4200260810000,FOX TRADE DOO
612,4200262510003,AMEK DOO SARAJEVO
613,4200262600002,BULFEX DOO SARAJEVO
614,4200263240000,AIF COMPANI DOO SARAJEVO
615,4200264560008,MESSENGERS A.N D.O.O.
616,4200264990002,LAMA DOO
617,4200265610009,BOSNA 97 TRGOVINA I USLUGE D.O.O SARAJEVO
618,4200265700008,HAZE D.O.O.
619,4200266000000,VINES DOO
620,4200267230009,HAND COM DOO SARAJEVO
621,4200268470003,NAVA DOO SARAJEVO
622,4200270020007,NAR TOURS DOO SARAJEVO
623,4200271180008,ZENO-KOMERC DOO
624,4200271420000,VIRON D.O.O. GRUDE
625,4200271850003,PROTEL DOO
626,4200271930007,INTER COLOR CENTAR DOO VOGO▯▯A
627,4200272310002,DAH-COMPANY DOO VL HALAK ADIS
628,4200273470003,NINO OPTIKA DOO
629,4200273800003,REGATA D.O.O. SARAJEVO
630,4200274100005,FEI YAN DOO SARAJEVO
631,4200276220008,BOSNA AGENT DOO SARAJEVO
632,4200276234009,PLASTIK DOO SARAJEVO
633,4200276490005,ARMIRAC DOO
634,4200276810000,"EMSS-PROMET DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ZA PROIZVODNJU, PROMET I USLUGE EPORT-IMPORT DOO"
635,4200278940008,ZHUBI DRUŠTVO ZA TRG.PROIZ.UGOSTIT.I USLUGE DOO
636,4200279750008,ATLANTIDA DOO SARAJEVO
637,4200281490005,LKC VALTER DOO
638,4200282460002,SELI DOO
639,4200283190009,STIG EXPORT IMPORT DOO
640,4200285480004,ECN D.O.O.
641,4200287180008,SEGMENT D.O.O.
642,4200288660003,"RIJOVED-COMMERCE PREDUZEĆE ZA UGOSTITELJSTVO , PROIZVODNJU, UNUTRAŠNJU I VANJSKU TRGOVINU I USLUGE"
643,4200288740007,EURO GEM DOO SARAJEVO
644,4200290050000,MELIHA DOO
645,4200290640001,EUROLJILJAN D.O.O.
646,4200293310002,SANKOMERC D.O.O.
647,4200293660003,FUNIU INTERNATIONAL D.O.O.
648,4200294040009,PKB-SARAJEVO D.D.SARAJEVO
649,4200294800003,GAGULA - KOMERC DOO
650,4200295520004,GEODETSKI ZAVOD BIH
651,4200295600008,ATK DOO SARAJEVO
652,4200297570009,CENTROTRANS - MT INTERNACIONAL DOO SARAJEVO
653,4200297900009,BOSAN ICA PRINT DOONOVINSKO IZDAVA KA DJELATNOST BOSAN ICA PRINT DOO
654,4200299190009,"DRUŠTVO ZA PREVOZ ROBA U DRUMSKOM SAOBRAĆAJU, VANJSKU I UNUTRAŠNJU TRGOVINU AIS ŠPEDITRANS DOO"
655,4200300620004,DERMA DOO SARAJEVO
656,4200301860009,HELP H.O. HELP-HILFE ZUR SELBSTHILFE
657,4200302240004,BERIBEL DOO
658,4200303480009,ZAKIR COMMERCE DOO SARAJEVO
659,4200304530000,KUNOVAC COMPANY DOO
660,4200304700002,UNIONINVEST DD
661,4200305260006,TIP ELVOD D.O.O.
662,4200307390004,LETEX DOO SARAJEVO
663,4200307630005,ZEBA TOURS D.O.O.
664,4200308520009,NIKOMAT D.O.O.
665,4200309170001,AV AND AV DOO SARAJEVO
666,4200310000004,KOMERCIJALNO GRADJEVINSKA KOMP.COMERCE
667,4200310260006,GP BOSNAPUTEVI D.D. SARAJEVO
668,4200310340000,KAROKAN DOO SARAJEVO
669,4200310850008,DIN-BH DOO
670,4200313100000,JP B&H AIRLINES D.O.O.
671,4200315570003,HIDROGRADNJA DD SARAJEVO
672,4200316030002,BOSANSKA IDEALNA FUTURA HUMANITARNA ORGANIZACIJA SARAJEVO
673,4200317780005,PASSAT MOBIL DOO
674,4200319210001,ITAS DOO SARAJEVO
675,4200319480009,FERID- KOMERC D.O.O. SARAJEVO
676,4200319560002,EMISAR D.O.O.
677,4200323320008,AUTO DELALIĆ DOO
678,4200323750002,ASTERIX D.O.O. SARAJEVO
679,4200324210001,NESEL COMPANY DRUŠTVO ZA PROIZV.PROMET I USLUGE D.O.O. SARAJ
680,4200325020001,SKL DOO VOGOŠĆA
681,4200325290009,ELTEHNA D.O.O.
682,4200325450006,IZGRADNJA DRUŠTVO ZA GRAĐEVINSKO- ZANATSKE RADOVE D.O.O.
683,4200325700002,MEGA CENTAR DOO
684,4200326000004,WRIGG D.O.O
685,4200326850008,AHYDRON GRADJENJE D.O.O.-SARAJEVO
686,4200326930141,SARAJEVO-OSIGURANJE DD ČAPLJINA
687,4200328550001,LESKO DOO SARAJEVO
688,4200328800008,"BERINEX DRUSTVO ZA PROIZVODNJU,PROMET I USLUGE DOO SARAJEVO"
689,4200329440005,"DRUŠTVO ZA FRIZERSKE, KOZMETIČKE I PEDIKERSKE USLU GE ""FRIZER"" DD"
690,4200329790006,MIMS DOO SARAJEVO
691,4200330370002,FARE-PROM DOO SARAJEVO-VOGO▯▯A
692,4200330610003,TERMOGAS DOO
693,4200331770004,CEBOS DOO SARAJEVO
694,4200332230003,INTUP GP DOO SARAJEVO
695,4200335330009,IMPALA DOO
696,4200335680001,MAK PROMET DOO ZENICA
697,4200337460007,NEODENTAL DOO SARAJEVO
698,4200337620004,ŠAMS DOO
699,4200339080007,ALEX D.O.O. SARAJEVO
700,4200339320008,HEGALIS DOO
701,4200339910000,KENGURO DOO SARAJEVO
702,4200341060005,"ELIT FOREIGN TRADE DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ZA PROIZVODNJU, TRGOVINU I USLUGE DOO"
703,4200341140009,HEINEMANN DOO SARAJEVO
704,4200341570000,MAGNAT MERC DOO
705,4200341570003,ELIOS DOO
706,4200341900003,UDRUŽENJE GRAĐANA DEMOKRATSKA INCIJATIVA SARAJEVSKIH SRBA
707,4200344240004,BILPROM DOO
708,4200344830006,PROELAART DOO SARAJEVO
709,4200345130008,CUPRO COMERC D.O.O. SARAJEVO
710,4200345480009,HAJDBEL KOMERC DOO
711,4200349120007,SARAJEVOTEKSTIL DD SARAJEVO
712,4200350480009,HDV COMERC DOO SARAJEVO
713,4200351290009,RADIOTELEVIZIJA BOSNE I HERCEGOVINE
714,4200351530000,BOSNATRANSPORT DD SARAJEVO
715,4200352420003,YO YO DOO
716,4200352850008,PLAVI VAL DOO TREBINJE
717,4200354800008,K P R DOO SARAJEVO
718,4200355280008,CORSTJENS BH WORLDWIDE MOVERS GROUP
719,4200356170001,JELKOMERC DOO
720,4200356250005,DŽENI D.O.O.
721,4200356410002,TRGOMETAL CC DD SARAJEVO
722,4200356840007,KLISALBI DOO AUTO KUĆA SARAJEVO
723,4200357060005,TEHNIČKI REMONTNI ZAVOD DD HADŽIĆI
724,4200357220002,TANIWELS DIDAKTA DOO SARAJEVO
725,4200357650007,EBROKERS DOO SARAJEVO
726,4200357810004,"""INTERPRODUCT-COMMERCE HILAL"" DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ZA PROIZVODNJU TRGOVINU I USLUGE"
727,4200358890001,BOSANSKA RIJEČ DOO SARAJEVO
728,4200359270007,IPC SA DOO
729,4200359430004,BRAĆA KURTOVIĆ DOO
730,4200359940002,GRAMEL DOO
731,4200360280008,SLOŽNA BRAĆA DOO
732,4200360360001,EUROCLUB INTERNATIONAL DOO SARAJEVO
733,4200360440005,EVERMAN DO
734,4200361090008,"""AUTOMEHANIKA""DD U MJE▯OVITOJ SVOJINI ZA AUTOMEHANI▯KI I PROM IN▯INJERING SARAJEVO"
735,4200361330009,ORSSEY DOO SARAJEVO
736,4200362220002,LUFTHANSA CITY CENTAR DOO-SARAJEVO
737,4200362490000,INTERLIBER D.O.O.
738,4200362650007,RTV GLAS BOSNE DOO SARAJEVO
739,4200364780005,EUROCAR DOO SARAJEVO DIR ALJOVIC ALEN
740,4200365830006,CONTINENT DOO
741,4200366130008,ADANA-EXPORT PRIVREDNO DRUSTVO ZA UNTRASNJI I MEDJUNARODNI TRANSPORT I TRGOVINU DOO
742,4200366720000,FAMOS DIONI KO DRU TVO ZA UPRAVLJANJE I PROIZVODNJU TRGOVINU I USL
743,4200367530000,FERIJAL DOO
744,4200368770004,NO NAME DOO
745,4200369740001,WHITEFIELD COMPUTERS DOO SARAJEVO
746,4200370080007,"MENTA-S DOO, SARAJEVO"
747,4200370590005,"XEROSERVIS SARAJEVO-DRU TVO SA OGRANI ENOM ODGOVORNO U ZA ODR AVANJE BIROTEHNI KE I DRUGE OPREME ""X"
748,4200370670009,SIBEL DOO
749,4200372020001,MAG PLUS DOO SARAJEVO
750,4200373000004,"""JEŽ"" DRUŠTVO ZA UNUTRAŠNJU I VANJSKU TRGOVINU I UGOSTITELJSTVO SA OGRANIČENOM ODGOVORNOŠĆU SARAJEVO"
751,4200373420003,HAVANA DOO
752,4200374150000,EUROMAG DOO ILIJAS
753,4200374310007,BSR GIPO DOO SARAJEVO
754,4200374580004,AMEBA DESIGN DOO
755,4200374660008,AMIX DOO VL AMIR MASIC
756,4200374740001,CALVADOS D.O.O.
757,4200375120007,VEKA DOO SARAJEVO
758,4200375550001,"BERLIT-EX DRUŠTVO ZA PROIZVODNJU,PROMET I USLUGE D.O.O.SARAJ"
759,4200376280008,GLEČER DOO SARAJEVO
760,4200377090008,AMSTRONG DOO
761,4200377410002,ABA-COMMERCE DOO
762,4200378060005,"""TC"" DRU TVO SA OGRANI ENOM ODGOVORNO U ZA TRANSPORT TRGOVINU ZASTUPANJE STRANIH FIRMI I POSREDOV"
763,4200378490000,TEHNOS DOO ILIDŽA
764,4200378570003,VARDA DOO
765,4200378900003,ENERGOINVEST MAZIVA DOO
766,4200379030002,SPAHIĆ PROMEX D.O.O. SARAJEVO
767,4200379110006,AUTO MEDIA GROUP D.O.O. SARAJEVO
768,4200379200005,MIBAX DOO SARAJEVO
769,4200379460007,WHITEFIELD COMPUTERS D O O
770,4200379500009,MAX COM DOO SARAJEVO
771,4200380390004,ALIPS DOO
772,4200380800008,METALIK D.O.O. ZA PROIZV.MONT.ALUMIN.BRAVAR.ČELIČ.KONSTR . I
773,4200380980006,SA DALSA B DOO SARAJEVO
774,4200381520009,HAEMES DOO SARAJEVO
775,4200382250005,IRBA ORIENT DOO
776,4200383060005,UKA D.O.O. SARAJEVO
777,4200385940002,OZEBIH SARAJEVO
778,4200386320008,TIK-LINE DOO SARAJEVO
779,4200386590009,DINO PROM DOO SARAJEVO
780,4200386670009,SUNO - TOURS DOO SARAJEVO
781,4200386910000,MIBIS COMERC DOO
782,4200388700002,LARIM DOO
783,4200390270007,TERRA PROJECT D.O.O.
784,4200390860009,VOLVOX D.O.O.
785,4200391670009,AMIGRAF DOO SARAJEVO
786,4200391910000,PERFOKOMERC D.O.O.
787,4200393610003,"""DAES - COMPANY"" D.O.O."
788,4200393960004,"""BENKI"" PRIVREDNO DRU TVO ZA TRGOVINU I USLUGE D O O HAD I I"
789,4200394930001,RUJA COMPANY DOO SARAJEVO
790,4200395070006,HEFT DOO
791,4200395580004,RVR COMPANY D.O.O.
792,4200395740001,HARBOR DOO SARAJEVO
793,4200396120007,GOJAK DESIGN DOO
794,4200398760003,MIR-AL D.O.O.
795,4200399060005,"GSH GERD SCHNEIDER D.O.O. ZA PROIZVODNJU, TRGOVINU I USLUGE SARAJEVO"
796,4200399570003,ANAKS INTERIJERI DOO
797,4200400090002,"AUTO KUĆA ""ALBI""D O O SARAJEVO"
798,4200400410007,PLENA BH DOO SARAJEVO
799,4200400680004,FARIDOO D.O.O.
800,4200400920005,"""PASTOR BH"" D O O ZA PROIZVODNJU PROMET I USLUGE SARAJEVO"
801,4200401570008,TECNOARREDO DOO SARAJEVO
802,4200401730005,KAFA PROM DOO SARAJEVO
803,4200402030007,ELTRING D.O.O.
804,4200402380008,ARTSOFT DOO SARAJEVO
805,4200402890006,MEDECO D.O.O.
806,4200403600001,"""ZARSN"" DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU TRGOVINU I USLUGE SATAJEVO"
807,4200404160005,ROLLING COMPANY DOO
808,4200404590000,EKO KOMERC D.O.O.
809,4200404670003,ADIS PROM DOO
810,4200405050009,CENTRIS DRUŠTVO ZA KOMPJUTERSKI INŽENJ. TRGOV.I USLUGE DOO
811,4200407770009,A.C.E. ADVANCED COMPUTER EQUIPMENT DOO SARAJEVO
812,4200408150004,"""PISTOLATO BENITO"" DRU TVO ZA PROMET I USLUGE D O O SARAJEVO"
813,4200408660002,TEHNOMETAL DOO SARAJEVO
814,4200410130002,IGA PLAN DOO ILIJAŠ
815,4200410480000,ENERGOINVEST-ELEKTROOPREMA
816,4200411020006,POLI▯TRANS DOO
817,4200411610008,JMS D.O.O. SARAJEVO
818,4200411960009,FAMIX TRADE DOO
819,4200412690005,ZAKLOPACA COMERC DOO
820,4200413150004,JUVEX TRADE DOO
821,4200413230008,FARBE DOO SARAJEVO
822,4200413740006,PERCON DOO
823,4200413820000,COMEX DJL
824,4200414470002,EVRORITAM DOO SARAJEVO
825,4200414630000,SAJTING DOO SARAJEVO
826,4200414710003,IVIA D.O.O. SARAJEVO
827,4200414800002,DRUŠTVO ZA PROMET TEHNOSHOP DOO SARAJEVO
828,4200415100004,MACCAO DOO SARAJEVO
829,4200415280002,MOBILEX D.O.O.
830,4200415440000,BENID DOO SARAJEVO
831,4200416090002,EVROID D.O.O.
832,4200416330003,"ELSTER COMMERCE DRUŠTVO ZA TRGOVINU, PROMET I USLUGE DOO SARAJEVO"
833,4200416760008,GUNAY PROM
834,4200417060000,BETOVEN DOO
835,4200417140003,HAZARTON DRUŠTVO ZA IZRADU STILSKOG NAMJEŠTAJA DOO SARAJEVO
836,4200417570008,AUSTROTRADING DOO SARAJEVO
837,4200417900008,ŠAJS DOO
838,4200418030007,SOFTCOM DOO SARAJEVO
839,4200418460001,SU-NI DOO
840,4200419940007,MI BASTA DOO
841,4200420010005,MIPRO GRADNJA DOO ILIJAS
842,4200420870004,FEYKE GRUPA DOO
843,4200421680004,KEMA KOMERC DOO SARAJEVO
844,4200421760008,PAPIR MARKETING CENTAR D.O.O. SARAJEVO
845,4200423460001,GRANT S DOO SARAJEVO
846,4200423970000,KSS CORTEGA INŽENJERING D.O.O.
847,4200424430009,IPER DOO SARAJEVO
848,4200424510002,DZEMOTRANS
849,4200426720004,VELVET D.O.O.
850,4200427290003,TKAONICA ĆILIMA
851,4200428180007,MASTEL BEROX DOO SARAJEVO
852,4200428420008,A M ČOKO
853,4200428690005,2M INŽINJERING DOO 2M INŽINJERING DOO
854,4200429230008,AMDI EXPORT IMPORT DOO
855,4200429820000,ARA KUĆNI LJUBIMCI DOO
856,4200431210006,BOROVAC DOO
857,4200431990001,OSMEX DOO
858,4200432020006,RAMING GRADNJA DOO
859,4200432700007,STANDARD KONFEKCIJA DOO
860,4200432880005,TALJANOVIĆ
861,4200432960009,SONAX DOO
862,4200433930006,DA RIVA DOO SARAJEVO
863,4200434660002,SUMER-PROMEX DOO
864,4200434740006,CERA-MERC EXPORT-IMPORT DOO
865,4200435630000,CENING D.O.O. SARAJEVO
866,4200436100004,FEBAS DOO ILIDŽA
867,4200436360006,"PRIVREDNO DRUŠTVO ZA GRAĐEVINARSTVO I TGOVINU ""SINOVI SREBRENICE""D.O.O. SARAJEVO"
868,4200437250000,"""FOOD LINE"" DRU TVO ZA SPOLJNU I UNUTRA NJU TRGOVINU D O O SARAJEVO"
869,4200437500006,"ŠIPAD DIONIČARSKO DRUŠTVO ZA PROIZVODNJU I INŽENJERING""ENTERIJER"" SARAJEVO"
870,4200437840001,DOMITA IMPEX DOO SARAJEVO
871,4200438570008,EARTH SCIENCE INSTITUTE DOO SARAJEVO
872,4200439380008,"DOO""CANON-COMERCE""SARAJEVO"
873,4200439970000,ARCO-AD DOO
874,4200440040008,"""BUSTER"" DRU TVO SA OGRANI ENOM ODGOVORNO U ZA TRGOVINU GRA▯EVINSKIM MATERIJALOM SARAJEVO"
875,4200441100004,TRGOVAČKO DRUŠTVO SABA DOO
876,4200441360006,TEXA DD ZA TRGOVINU USLUGE I TRANSPORT SARAJEVO
877,4200442410007,CH ELEKTROTEHNIK D.O.O
878,4200443060000,REMONT PRUGA DD SARAJEVO
879,4200443220007,BOSNIA AIRLINES DOO SRAJEVO
880,4200443810009,MAMBEE DOO SARAJEVO
881,4200444620009,MATUAN DOO EXPORT-IMPORT SARAJEVO
882,4200444890006,BOSANSKOHERCEGOVAČKE ŠUME BOSNE I HERCEGOVINE SA P O SARAJEVO
883,4200445270001,ŠK DOO
884,4200446080001,BRUNING DOO
885,4200446590000,"""RIMA"" DOO SARAJEVO DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU"
886,4200447300005,EURO ENIX DOO HADŽIĆI
887,4200447480003,FUTURA TRADE DOO SARAJEVO
888,4200447990001,BS - GROUP D.O.O.
889,4200448700007,SAMKO PROMET D.O.O.
890,4200450190008,SENS DOO SARAJEVO
891,4200450270117,ŽELJEZNICE BIH SARAJEVO
892,4200452720004,LORA DOO
893,4200453370007,CENTROTRANS - DC DOO SARAJEVO
894,4200455310001,SIENA DOO
895,4200455580009,JUPITER DOO SARAJEVO
896,4200455820000,MINASCO DOO
897,4200455820026,MINASCO DOO SARAJEVO
898,4200456040008,ADMER DOO SARAJEVO
899,4200456120001,"GALANTERIJA TM, DOO ILIJAŠ"
900,4200456710003,SABIX D.O.O. HADZICI
901,4200456710006,MARLIP DOO TUZLA
902,4200456800002,MAKOTA PETROL D.O.O.
903,4200457280002,SANZELIZE D.O.O. SARAJEVO
904,4200458090002,GEM-STYL DOO
905,4200458410007,"ANAIS-ART DRUŠTVO ZA PROIZVODNJU, TRGOVINU I USLUGE DOO SARAJEVO"
906,4200458500006,"PRIVREDNO DRUŠTVO ZA USLUGE I TRGOVINU""EURO COLOR""D.O.O. SARAJEVO"
907,4200458680004,BIKAVAC D.O.O.
908,4200458840001,PETRY DOO SARAJEVO
909,4200459140003,ČOLAKTEX DOO
910,4200459900008,DEGE DOO
911,4200460310001,HUMAVAX DOO PAZARI▯
912,4200461120001,EGW DOO SARAJEVO
913,4200461470002,DOMINGS DOO SARAJEVO
914,4200462280002,LAHAJ D.O.O. SARAJEVO
915,4200462790006,FAGOT DOO TUZLA
916,4200462870004,REPAIR DOO DIR AJDARPASIC SECO SARAJEVO
917,4200463090002,"""ERIS-DAL"" DRU TVO ZA PROMET I USLUGE D O O SARAJEVO"
918,4200463170006,STAV DOO
919,4200463250000,EMSPROM D.O.O.SARAJEVO
920,4200463410007,VOCKO DOO SARAJEVO
921,4200465460001,PELLEGRINO DOO
922,4200465890006,MEMFIS D.O.O.
923,4200467080001,FIKO DOO SARAJEVO
924,4200468130002,HOTEL MARŠAL DOO
925,4200470970000,"KUMLA D O O SARAJEVO PRIVREDNO DRU TVO ZA PROIZVODNJU GRA EVINARSTVO TRGOVINU I USLUGE ""KUMLA"" D"
926,4200471190008,DD ZA KINOMATOGRAFSKU DJELATNOST FORUM D.D. SARAJEVO
927,4200471270001,FA-REM DOO VL RAMZIJA SKRIJELJ
928,4200471860003,GZP VRELO BOSNE DD SARAJEVO
929,4200472750007,AGUM DOO SARAJEVO
930,4200473130002,DATACOM DOO
931,4200473300005,SATEX D.D.
932,4200473990001,"AMB COMPANY DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ZA TRGOVINU,UGOSTITELJSTVO I ZASTUPANJE SARAJEVO"
933,4200474020006,MEDITRADE 96 DOO SARAJEVO
934,4200474370007,CAR CONCEPT DOO SARAJEVO
935,4200474700007,FERRE DOO SARAJEVO
936,4200475180007,"""ĆESIR"" DRU TVO ZA PROIZVODNJU GRAŠEVINARSTVO PROMET I USLUGE D O O SARAJEVO"
937,4200475850002,SARKUS-COMERC DOO SARAJEVO
938,4200475930006,BOSNA EKON
939,4200476660002,HULK DOO SARAJEVO
940,4200476740006,GIN DOO SARAJEVO
941,4200477710003,DOMINO D O O SARAJEVO
942,4200478010005,ENERGOCENTAR DOO
943,4200478280002,E.LAB DRUŠTVO ZA TRGOVINU I RAČUNARSKE USLUGE DOO SARAJEVO
944,4200478360006,ASR TECHNOLOGY DOO SARAJEVO
945,4200479170006,BAGS-ENERGOTEHNIKA D.D.
946,4200479330003,"""SED"" D.O.O. ZA UNUTRAŠNJU I VANJSKU TRGOVINU I USLUGE"
947,4200480770009,CEDAR-PIZZERIA RAVENNA
948,4200481150004,NEW CONCEPT DOO SARAJEVO
949,4200482120001,M.K. SMART CO DOO
950,4200482390009,DELUSA DOO
951,4200482550006,SOMER DOO SARAJEVO
952,4200482630000,JALE DOO SARAJEVO
953,4200482800002,SNAGIC S DOO HADZICI
954,4200483100004,SAIBORG DOO
955,4200483360006,ELMUOM DOO
956,4200484760008,"""KASUM EXPORT-IMPORT"" DRU TVO SA OGRANI ENOM ODGOVORNO U ZA PROIZVODNJU TRGOVINU I PREVOZ TAR IN"
957,4200485140003,SKANSEN DOO SARAJEVO
958,4200485570008,MAGMA B DOO SARAJEVO
959,4200485650001,ELEMENT BAU OSMANOVIĆ D.O.O.
960,4200485730005,AUTO KOCA DOO ILIDŽA
961,4200486280008,MERILIN SZR
962,4200487510002,SEMITEX DOO SARAJEVO
963,4200487510029,SEMITEX DOO SARAJEVO PODRUZNICA ORASJE
964,4200490060000,EUROGRAND COMPANY DOO SARAJEVO
965,4200490220007,EUROECCO DOO SARAJEVO
966,4200490570008,XL DOO
967,4200491620009,BEDR DOO
968,4200492190008,EUROSHOP DRUŠTVO SA OGRANIČENOM ODGOVORNOŠĆU ZA SPOLJNU I UNUTARNJU TRGOVINU NA VELIKO I MALO I USLU
969,4200492190024,EUROSHOP DOO PJ SARAJEVO
970,4200492350005,TERA RDM DOO SARAJEVO
971,4200492510002,MANIX DOO SARAJEVO
972,4200492940007,RENTABIL DOO
973,4200493910004,UPI SUMAPRODUKT DD
