id,jib,name
28354,4504982470008,VIDEO KLUB KASPER
28355,4504982710009,TAXI SREBRENICA MUJIC
28356,4504982800008,ZIDARSKO TESARSKI POSLOVI SIMI▯ SZR
28357,4504983100000,AUTOPREVOZNIK MALKIC MEHMED
28358,4504983440005,BIFE SKORPION UR VL LOZANOVIC NENAD ZVORNIK
28359,4504983950003,TAKSISTA BOJAN KALAJDŽI Ć ORAOVAC ZVORNIK
28360,4504984840007,
28361,4504985060005,SILVANA TR VL. NEDIMOVIC GORDANA ZVORNIK
28362,4504985810004,ELEKTRO TREND ZANATSKA RADNJA VL SAVIĆ DRAGISLAV
28363,4504985900003,KAFANA DRINKA UGOSTITELJSKA RADNJA VL LOVIĆ FIKRETA
28364,4504986620004,TEKSTIL-MAJA TR KOKOTOVIĆ SLAVICA
28365,4504986970005,MERKUR TRGOVINSKA RADNJA VL.TOMIC RADIVOJE
28366,4504987190003,VERONA TR VL NEVENA IKI▯ ZVORNIK
28367,4504987780005,M-EKSID ZTR MESARA VL SRDJAN JOVANOVIĆ ZVORNIK
28368,4504987860009,MEKOTA STR VL.SVETOMIR MITROVIC
28369,4504988080007,"""MORAC""SUR VL.SNEZAN ZEKIĆ"
28370,4504989640006,TAKSI VL KUBATLIJA DRAGAN
28371,4504990220002,JAVNI PREVOZ VL DUKIĆ SLOBODAN
28372,4504991380003,AZZURO STR BUTIK
28373,4504992940002,TR TEA VL.KALDESIC DUSANKA
28374,4504993830006,STR MON-AMI VLASENICA
28375,4504994210001,UR VILA MARIJA VL STOJANOVIC MILKICA VLASENICA
28376,4504994560002,LIPA STR DRAGAŠEVAC
28377,4504994720000,SPORTSKA KLADIONICA FERPLEY VLASENICA FERPLEY V
28378,4504995450006,LM SAMOSTALNA TRGOVINSKA RADNJA VL LAKIĆ DRAGANA
28379,4504995530000,ZANATSKA RADNJA KOPITO VL. MILOS MALOVIC
28380,4504995960004,AGENCIJA ALLI VLASENICA
28381,4504996180002,DUGA DOLINA SUR TUGOVO
28382,4504996260006,"""RAVNA GORA"" SUR"
28383,4504996340000,TRGOVINSKA RADNJA - NIK VL. DEURIC ZELJKO
28384,4504999280008,MG-PROMET SZR
28385,4504999440005,LITOSS SAMOSTALNA ZANATSKA KAMENOREZAČKARADNJA VL SULJIĆ M
28386,4505000040001,NEŠO ZTR VL GOJKOVIĆ BOŠKO VUKOSAVLJE
28387,4505000470006,BAMBOOCHA TR DUSINOVIC HALIL
28388,4505005860007,
28389,4505006160009,MRKI TR PEJIC DRAGOSLAV
28390,4505006320006,KOD HAMZE UR CEVABDZINICA VL.RAMIC HAMZALIJA MODRICA
28391,4505007990005,ALEKSANDAR CEVABDZINICA UR VL KOSTIC LJILJANA MODRICA
28392,4505008880009,SUZA CVJECARA TR VL. STEFANOVIC SUZANA MODRICA
28393,4505009260004,JOVANA TR VL.POPOVIC SMILJANA MODRICA
28394,4505009340008,ORBIT TRGOVINSKA RADNJA VLASNIK JELENA SIMIĆ MODRIČA
28395,4505010350009,GRACCIA TR VL. MICIC MARIJA MODRICA
28396,4505011590003,TR DACA
28397,4505012130006,HARD ROCK UR VL BECIRBASIC MUNEVERA MODRICA
28398,4505012300009,TEHNOPROM ZANATSKO TRGOVINSKA RADNJA VLASNIK KARAMANOVI▯ UGLJE▯A MODRI▯A
28399,4505012640004,MIŠO TR KOJIĆ MIŠO
28400,4505013610001,ST.GEORGE TRGOVINSKA RADNJA-BUTIK VLASNIK ZELINČEVIĆ ŽIVKO MODRIČA
28401,4505013960002,BETI ZTR VL.MICIC MIRO I JOVIC MARIO MODRICA
28402,4505014260004,BUTIK VIKTORIJA TR VL.JUGOSLAV TREPIC
28403,4505014690009,KONGO UR VL.RISTIC STOJAN MODRICA
28404,4505014850006,JAVNI PREVOZ STVARI-AUTOPREVOZNIK VASIĆ
28405,4505015230001,SMS TR STEFANOVIĆ ANKICA
28406,4505015310005,4 M TR V.MESUT PITIC VUKOSAVLJE
28407,4505015400004,FELIX TR MILINKOVIC NIKOLA
28408,4505015660006,MARINA TR VL.MILOJEVIC MILORAD MODRICA
28409,4505016710007,LJUBOPLAST ZR
28410,4505016800006,EURO SVET TR VLASNIK DU▯KO POPOVI▯ MODRI▯A
28411,4505017010009,MIREX TR VL.EFENDIC MIRALEM
28412,4505017950001,BLACK JACK UR VL.LAZAREVIC MILENKO
28413,4505018090006,JAVNI PREVOZ LICA TAKSI VASIC MODRICA
28414,4505018250003,ZENIT STR VL GRABOVAC JOVANKA
28415,4505019570001,STR VIKTORIJA BROD
28416,4505020070004,NEPTUN STUDIO STR VL PETKOVIĆ DRAGAN BOSANSKI BROD
28417,4505020150008,ALJKO KOMERC STR MUSLIU HALIM
28418,4505021120005,DIONIS STR NESTOROVIC VISNJA
28419,4505021550000,"KAFANA ""KAMEN"" SUR"
28420,4505021710007,ZORANA STR VL.KOSTADINOVIC BORISLAVA
28421,4505021800006,BANOVIC STR BANOVIC RUZICA
28422,4505023170000,POLIGON SUR GRIL SRPSKI BROD
28423,4505023330007,MT SUR KAFE BAR TANASIC MLADINKO
28424,4505024060003,BONITA STR VIŠEGRAD VL.V.SRĐAN
28425,4505024490008,PUB PIVNICA DROCA DRAGOSLAV
28426,4505024570001,AUTO BEST STR VISEGRAD
28427,4505025460005,DRAGANA STR VIŠEGRAD
28428,4505025970003,TE.BI.EN.TK BIFE GRIL VISEGRAD
28429,4505026270005,"""GOGO"" STR KIOSK VIŠEGRAD"
28430,4505026510006,SPORT KAFE-BAR
28431,4505027320006,DRAGAN STR VISEGRAD
28432,4505028300009,SUMOOPREMA VUKOVIC SZTR VISEGRAD
28433,4505028480007,IVANA STR PLECIC DUSANKA
28434,4505029020000,STEFAN STR SAVIĆ GORDANA
28435,4505029450004,INTERMEZZO KAFE-BAR STOJANOVIĆ ŽELIMIR
28436,4505029610001,SAŠA SZR KUTLAČA VELIBOR
28437,4505029960002,TAXI PREVOZ SOFIJANIC ZORAN VISEGRAD
28438,4505030380001,A 4 SZR FOCA
28439,4505030890000,KAFE ZOKA SUR VL ZIVANOVIC MILANKA FOCA
28440,4505030970003,KOLOR STR FOCA
28441,4505031600005,HAVANA CLUB SUR VL NIKOLINA DERVISEVIC
28442,4505032320006,TNT TEAM SZTR AUTO MOTO VL ŽELJKO ŠKRIVAN TREBINJE
28443,4505032910008,VINITA STR VL LJILJANA ĆUZULAN TREBINJE
28444,4505033480007,MOON STAR SZTR TREBINJE
28445,4505033640004,TROPIKO SUR ČUKVAS DRAGAN
28446,4505034530008,VESNA SZTR CVJECARA TREBINJE
28447,4505034610001,CAFFE BAR KING SUR VL. PLJEVALJČIĆ SLAVENKO
28448,4505035000002,ZLATNI VOLAN SUR RESTORAN
28449,4505035420001,DUNJA STR VL NOVKA VUJOVIĆ TREBINJE
28450,4505035770002,PIRAMIDA SUR KAFE BAR VL. ZORAN TRKLJA
28451,4505036310005,"S.Z.R.""HARMONY"""
28452,4505036740000,TAXI PREVOZ ZARKOVIC DRAGAN
28453,4505037040001,DD 1 TR VL MIOLJKA PUŠARA
28454,4505037120005,AUTO TAXI BRANISLAV TOMIC
28455,4505037390002,AUTO TAXI RADOVIC SLAVISA
28456,4505037470006,VETERINARSKA AMBULANTA MILIĆEVIĆ- GACKO
28457,4505038010009,UR VRBA 1929 VL.NEBOJ▯A DAVIDOVI▯
28458,4505038280006,AUTO TAXI SRDJAN STAJIC GACKO
28459,4505038360000,MARKO GRIL UR VL GUZINA RANKA GACKO
28460,4505039090006,ELEGANT SZR RADMILOVIĆ JELENA
28461,4505039250003,BRSTEVAC SUR VL VUKOVIC MILIVOJE PUN.MILOSAVA VUKOVIC
28462,4505039330007,AUTOPREVOZNIK JOKANOVIĆ SZR VL.JOKANOVIĆ ZORAN
28463,4505039500000,LOVAC SUR SARENAC NADA
28464,4505039680008,FARMA I TOV SVINJA VL VOJNOVIĆ MIROSLAV
28465,4505039760001,RIBNJAK APOLON VL.MILENIĆ RISTO
28466,4505040000002,PIJACNA TEZGA 2 BOVAN MILOVAN
28467,4505040690009,TRGOVINA DRANEL 2 STEPEN GACKO
28468,4505040930000,SAŠA TR GACKO COVILO ZORICA
28469,4505044500000,VOCE I POVRCE STR PRNJAVOR
28470,4505044840005,"BONI STR PROSJEK,PRNJAVOR"
28471,4505046460005,SUR PEKOTEKA SAN
28472,4505047510006,JAVNI PREVOZ-VIDOVIC DARIJO
28473,4505047860007,STR DEJO BANJA LUKA
28474,4505048160009,SZFR SAN VL.ZEC SANJA B LUKA
28475,4505048320006,M PLUS S STR VL KUCUK RADAN BANJA LUKA
28476,4505049990005,SZR SRKI VL. FILIPOVIC SRDJAN B LUKA
28477,4505050900001,BONIVAS SOD VL BORKOVIĆ STOJAN
28478,4505051110004,KOD CARUGE SUR VL.KEKIC ZDRAVKO B LUKA
28479,4505051460005,HAPPINESS STR VL VOBORNIK ZLATKO
28480,4505052190001,VIDRA SZR VL.STANIVUKOVIC PETAR B LUKA
28481,4505052270005,TEA STR BJELOBRK VLADANKA
28482,4505052350009,DAR STR
28483,4505053080005,SUR LOVAC VL.DJEKIC LJILJANA B LUKA
28484,4505054480007,BOSS SUR VL KOPRENOVIC DJORDJE
28485,4505055450004,SUR CONTRA VL.CEREPIC IRENA B.LUKA
28486,4505056340008,JAVNI PREVOZ VL.VUJASINOVIC MIROLJUB B LUKA
28487,4505056690009,SUR LUNA VL.KUCUK DRAGA B LUKA
28488,4505056770002,DREAM SUR
28489,4505056850006,SUR MB VL.JOVICIC SNJEZANA B LUKA
28490,4505057150008,PLIVA SUR-LUJIC KOVILJKA
28491,4505057230001,MEDO STR VL.KATIC ZELJKO B LUKA
28492,4505057400004,KAFE APOLLO SUR
28493,4505057580002,TIJANA STR BANJA LUKA VL.BANJAC DRAGAN
28494,4505058710007,STR SARABO VL.SAVIC BOGDANA B LUKA
28495,4505059360000,SUR DEVETKA VL. SABLJIC DRAGANA PRNJAVOR
28496,4505060290007,PICERIJA PLAY OFF SUR
28497,4505061420001,MONIKA STR PRNJAVOR
28498,4505061690009,TVIX SZTR PRNJAVOR
28499,4505061930000,SANTOS SUR-TRKULJA DAVOR
28500,4505062310005,STR BOJANA VL LJILJANA COVIC B LUKA
28501,4505062400004,SZTR ZA SERVISIRANJE I TRGOVINU NA MALO KOMPJUTERIMA VD COMPUTERS
28502,4505062660006,KOSANA SP JAVORAC JELENKO BANJA LUKA
28503,4505062820003,MEKSIKO SITI SUR VL.LEPER DRAGAN
28504,4505063390002,"STR ""LUCKY"" BANJA LUKA"
28505,4505063550000,"SUR ORHIDEJA, VL. STOJAKOVIĆ SLOBODAN"
28506,4505065250003,AUTOPREVOZNIK SAMOST. NUKIC AMIR
28507,4505067200003,SZR HORK VL KOJIC ZELJKO LAKTASI
28508,4505067460005,FORTUNA PUR KAFE BAR MALKIĆ ĐORĐE
28509,4505067890000,SKY CAFE KAFE BAR KOJIĆ BILJANA
28510,4505070760001,STR STIL VL SEAD IBRICIC KOTOR VAROS
28511,4505071730009,STR ARIZONA VL.ZARIC MIRA K VAROS
28512,4505073600005,MONDO STR K VAROŠ POPOVIĆ SLAĐANA
28513,4505074670007,PAMELINO STR KALAMANDA RADISLAV
28514,4505075990005,PILJARNICA STR
28515,4505076880009,AQUA KAFE BAR GRADISKA
28516,4505077420001,MACAO KAFE BAR GRADISKA
28517,4505078070004,GOSTIONICA EVROPA GRADISKA
28518,4505078820003,LUZANCANKA STR LUZANI -GRADISKA
28519,4505080480007,AMRA STR VL. CEHAJIC AMRA
28520,4505080990005,KLAS STR VL.ILIĆ DUŠANKA
28521,4505081450004,SZTR FENIXSAMOSTALNA ZANATSKO TRGOVINSKA RADNJA FENIX ZA IZRADU OPRAVKU I PRODAJU ORTOPEDSKIH POMAGA
28522,4505081530008,EURO 051 STR
28523,4505081880009,DOMACA RADINOST VL.BABIC DRAGAN B LUKA
28524,4505084120005,BOBA STR
28525,4505087650005,KIKI SAMOSTALNA TRGOVINSKA RADNJA BANJA LUKA
28526,4505087730009,CAFE TEATAR SUR-MLADJENOVIC JASMINKA
28527,4505088380001,SEKA STR VL.CULUM SABIHA B LUKA
28528,4505088970003,MARIJA STR
28529,4505089350009,SERGIO SOZD BANJA LUKA
28530,4505090520007,STR KIRKA BANJA LUKA
28531,4505090870008,STR GVERO VL.GVERO SINISA B LUKA
28532,4505091680008,LANE STR. VL. BASRAK LJILJANA
28533,4505093460005,EUROPEK SZTR
28534,4505094270005,JAVNI PREVOZ-TUNIC STEVO
28535,4505096050002,STR SANJA VL.BUZADZIJA VESNA B LUKA
28536,4505096130006,STR JESENJIN VL.JELIC DRAGAN B LUKA
28537,4505096990005,SOD PCELAR BLAGOJEVIC VL DUSAN BLAGOJEVIC B LUKA
28538,4505097290007,STR DACO VL.MILASINOVIC VELIBOR B LUKA
28539,4505097960002,TALIA ZUR VL JANJANIN MIROSLAV I SAVIC ZELJKO
28540,4505098260004,BOJANA STR KOJADINOVIĆ B.
28541,4505099230001,SZGR TID 2 VL. DRAGAN TEINOVIC KNEZEVO
28542,4505099310005,SAM TRG RADNJA VUKMAN VL MILENKO VUKMAN
28543,4505101230006,TR DRAGAN VL.JESIC NEDELJKO LAKTASI
28544,4505101820008,MAG PRŽIONICA KAFE PR
28545,4505102630008,ROMANOVCI U R BIFE LAKTAŠI VL MARINKOVIĆ GOJKO
28546,4505103010003,AFRODITA TR MALKIĆ GORDANA
28547,4505103440008,MINI MARKET TRGOVINSKA RADNJA LAKTAŠI
28548,4505103790009,NOLES BIFE UR NOVKOVIĆ DEJAN
28549,4505104500004,ZAMAK PUR TRN
28550,4505105060008,MLIN P.R. MLJEV. ZITA-SAVANOVIC LUKA
28551,4505105570006,
28552,4505105810007,SPORTSKA KLADIONICA CHIP
28553,4505106620007,SALE AUTOPREVOZNICKA DJELATNOST VL LA
28554,4505106970008,MILANOS-2 TR JOVI▯I▯ DRAGAN
28555,4505107270000,WOLF TEX ZTR
28556,4505107600000,TAKSISTA SAVINOVIC ZELJKO
28557,4505107780008,TAKSISTA RUZOJCIC ZLATKO KOZLUK ZVORNIK
28558,4505107860001,GALILEO-1 UR JASIKOVAC RADE
28559,4505108080000,TAMARA TR BOZIC SPOMENKA
28560,4505109640009,TR NATA VL JOVIC MARICA ZVORNIK
28561,4505109990000,AUTOPREVOZNIK NINKOVIC PREDRAG
28562,4505111030005,MAJA TR VL MAJA CVIJANOVIĆ ZVORNIK
28563,4505111110009,KALIMERO TR VL SNJEZANA FURTULA ZVORNIK
28564,4505111620007,KORIN PEKARSKA RAD. KURŠUMOVIĆ MUAMER
28565,4505112190006,KOMISION TR ZVORNIK
28566,4505113670001,KULA TRGOVINSKA RADNJA KULA GRAD
28567,4505113750005,TOBACCO TRGOVINSKA RADNJA VL SPASOJEVIĆ BRANISLAV
28568,4505113830009,SJEMEPROM TR VL BOBAN TANACKOVIC ZVORNIK
28569,4505114480001,JAGODA MODNI SALON VL JAGODA MILOVANOVIĆ
28570,4505114640009,LIO TRGOVINSKA RADNJA VL JELENA ERIĆ ZVORNIK
28571,4505115020004,NERA 05 SAMOSTALNA RADNJA
28572,4505115700005,GOLD UR KAFE-BAR PEJIC BRANKO
28573,4505116000007,NINA PEKARSKA RADNJA PETROVIĆ MARKO
28574,4505116180005,NOVAKOVIC PEKARSKA RADNJA TRSIC
28575,4505116340002,TAKSISTA SKOPLJAK NEBOJSA ZVORNIK
28576,4505117310000,LELA STR JOVANOVIC JELICA
28577,4505117400009,D & D SAMOSTALNA TRGOVINSKA RADNJA VL EDINA GOLIĆ
28578,4505117580007,NOVA SZR VL.RADIĆ NOVKA
28579,4505118040006,KINEX SZR
28580,4505118980009,KUBA SAMOSTALNA ZANATSKA RADNJA VL GORAN KUBATLIJA
28581,4505120370005,SZR KOBRA VL MIICIC NOVAK BRATUNAC
28582,4505120700005,STR ZLATARA PINGVIN 2 VL CVETKOVIC SRDJAN BRATUNAC
28583,4505120960007,EMA SZTR PERI▯ CVIJETA
28584,4505121180005,EURO SPORTSKA KLADIONICA VL LAKIĆ DRAGAN
28585,4505121260009,SAMOSTALNA ZANATSKA TRGOVINSKA RADNJA VL BOŽIĆ JADRANKA
28586,4505121340002,BEAUTY CENTRE HAJ SZR
28587,4505122230006,GOK SZTR VL VLADIMIR ŠINIKOVIĆ BRATUNAC
28588,4505123120000,
28589,4505123390007,TIME OUT STR I KOMISION BEATOVIĆ NENAD
28590,4505124100002,TALIJA SAMOSTALNA TRGOVINSKA RADNJA TRGOVKA VL BIJIĆ ĐORĐO
28591,4505131140001,LAVIRINT SUR VLASENICA
28592,4505131900006,TR REMI VL ERKIC TANJA VLASENICA
28593,4505132620007,SAMOSTALNA ZANATSKA RADNJA SELNA VLAS SZR SELNA
28594,4505133190006,"""LJUBICA""SUR ŠEKOVIĆI VL.ALEKSANDAR MILIC"
28595,4505134670001,"SPORTSKA KLADIONICA'GOOL""VL.LJUBISA LAZIC"
28596,4505134910002,SAMOSTALNA UGOSTITELJSKA RADNJA MILENIJUM VL ▯ESTI▯ RAJKO
28597,4505135300003,"KNJIZARA""KOREKTOR""STR VL.NADA ZEKIC"
28598,4505135480001,"SUR ""ORIS-SS"" VL. DOBNIK ALEKSANDAR"
28599,4505135560005,SONI INTERNET KLUB SKAKAVAC VLADISLAV
28600,4505135640009,STEFAN STR
28601,4505135990000,ANTIK SUR KAFE RESTORAN
28602,4505136290001,RADOVIĆ BOŠKO TAKSI PREVOZNIK
28603,4505136450009,GRAND SUR VL BODIROGA N.
28604,4505136960007,X PIRAMIDA SALON ZABAVE KULIĆ A.
28605,4505137930004,ŽELJKA STR
28606,4505138150002,U TRENDU STR
28607,4505138400009,CEROVIĆ SZR
28608,4505138740004,DEJO STR VL BLAGOJEVIC BILJANA FOCA
28609,4505138820008,IVONA STR KUNARAC MARIJANA
28610,4505140050007,VERSUS STR
28611,4505141960007,MICA-T STR RADNJA 2
28612,4505142000007,MASTER X SZKR-VODENICAREVIC INDIRA
28613,4505142180005,SUZA STR
28614,4505142770007,STR NEŠO S VL.STANIŠIĆ SLAĐANA BIJELJINA
28615,4505144120000,TVIN SAMOSTALNA TRGOVINSKA RADNJA TVIN STR K
28616,4505146330001,SIN▯ELI▯ STR
28617,4505146410005,RUBIKON ZR VL.MALEŠEVIC RADOVAN S.P
28618,4505147140001,KAFE BAR K-2 SUR BIJELJINA
28619,4505147570006,POLY STAR STR
28620,4505147810007,"MS PEKARA SZR, SUHO POLJE"
28621,4505149600000,PILANA ENJAKOVIC SZR
28622,4505151840000,STR LIBERO VL. KREMENOVIC MIRJANA B LUKA
28623,4505152140001,SUR TREND VL.DOBRIJEVIC JUGOSLAV B LUKA
28624,4505154600000,JOHNY B.GOODE SUR RADONIĆ SINIŠA
28625,4505154600018,SUR JOHNY B. GOODE BANJA LUKA
28626,4505154940005,SZTR BRACA GVERO VL.GVERO PETAR B LUKA
28627,4505156720002,STR ZA TRGOVINU NA MALO MODNIM NIVITETIMA I UNIKATIMA TEKSTILNE I KOŽNE KONF AMADEUS
28628,4505157290001,SUR LOVAC VL.VUKOVIC MIROSLAV B LUKA
28629,4505157370005,PIZZETA PARADISO SAMOSTALNA UGOSTITELJSKA RADNJA VLASNIK ZEC ŽELJKO BANJA LUKA
28630,4505157960007,COKI STR VL RISTIC IGOR
28631,4505158000007,KAFE BAR ĐEBRO
28632,4505158690003,STR STIL VL.RADUSIN MILKA B LUKA
28633,4505159740004,STASA STR VL UVALIC DANIJELA B LUKA
28634,4505161640009,NANI SUR VL KRECAR DUBRAVKO
28635,4505161720002,ANĐELA STR
28636,4505162290001,
28637,4505163000007,BAJKAL SUR
28638,4505163180005,SAMOSTALNA UGOSTITELJSKA RADNJA ODMOR
28639,4505163260009,STR DVA LAVA VL.DJURANOVIC ZELJKA KNEZEVO
28640,4505163420006,SD POMLADA VL.MARIC STANKO KNEZEVO
28641,4505165120000,SUR USLUZNO KLANJE VL.SVJETLANOVIC MARINKO KNEZEVO
28642,4505165390007,HRVACANIN MIODRAG SAMOSTALNI AUTOPREVOZNIK
28643,4505165550004,VASO STR KNEŽEVO VL.BOROJEVIĆ VASO
28644,4505165630008,STIL SZR VL PAVLOVIC HELENA BANJA LUKA
28645,4505166100002,SAMOSTALNA TRGOVINSKA RADNJA SVITANJE
28646,4505166360004,SAMOSTALNA UGOSTITELJSKA RADNJA PIONIR
28647,4505166950006,
28648,4505167840000,
28649,4505168140001,
28650,4505171010003,SUR KAFE BAR BIG-BEN VL TESIC RANKA
28651,4505171790009,MODIC SAMOSTALNI. POLJOP PROIZ
28652,4505173570006,RINASCIMENTO STR VL.MILOSEVIC LJILJANA GRADISKA
28653,4505175270000,DIGITAL KAFE SCENA KAFE BAR VL.BORKOVIC GORAN GRADISKA
28654,4505175600000,AUTOPREVOZNIK VUKOBRATOVIC GRADISKA
28655,4505176830009,SUPER GRADNJA SZR
28656,4505176910002,STR FORNETI PERIC
28657,4505177050007,PALMA KAFE BAR KALINIĆ MILKA
28658,4505177720002,OROZ SZR
28659,4505178290001,MAJDANAC AŠ MAJDANAC MILORAD
28660,4505179260009,PINK STR GRADISKA
28661,4505179420006,KAFE BAR KALIMERO VL.KATALINA SLOBODAN GRADISKA
28662,4505180190006,DER FLIESENMANN STR VLASNIK BANJAC MIROSLAV GRADI▯KA
28663,4505180270000,ZELEX SZR VLASNIK GLUMIČIĆ BRANKO GRADIŠKA
28664,4505180860001,PERUTNINA MALESEVIC SR MALESEVIC MLADEN
28665,4505181830009,SOTD DRAGICA VL.CULIC DRAGICA M GRAD
28666,4505183020004,SOTD GOSPOVA VL.JOVICIC GOSPOVA M GRAD
28667,4505183290001,SUR MIRKO VL.RADIC DALIBORKA M GRAD
28668,4505183610006,SAN STR
28669,4505184000007,SUR DOLAR VL.PETROVIC MILE M GRAD
28670,4505184260009,STR BOR VL.BOSKIC SUZANA M GRAD
28671,4505185400009,SUR OLIVER VL.KOPUZ OLIVER M GRAD
28672,4505187010003,STR TAMI VIDOVIC TANJA M GRAD
28673,4505187100002,RIM S.T.R.MRKONJI_ GRAD
28674,4505187440008,RESTORAN ŠIK SUR ŠIKMAN BORJANKA
28675,4505188330001,SAN SUR KAFE BAR VL.SKRBIC SIMO
28676,4505188680002,TICA SZR TICA MILOŠ
28677,4505188920003,ROLJIC POLJOPRIV PROIZVODJAC M GRAD
28678,4505189140001,ĐURANOVIĆ POLJOPRIVREDNI PROIZVOĐAČ MRKONJIĆ GRAD
28679,4505189220005,ESPERANSA BUTIK STR SKOPLJAK DRAGAN
28680,4505191390007,NATAŠA STR
28681,4505191710001,DOMAĆA RADINOST JOVIĆ ČEDOMIR
28682,4505192100002,SUR KOD DJORDJA VL.BABIC DRAGOJLA B LUKA
28683,4505192440008,KLAS BORIK STR VL KARALIC DRAZEN
28684,4505192520001,STR MEDAVITA BH VL RADONJIC DIJANA B LUKA
28685,4505192950006,DELTA SR TEŠIĆ ZORAN
28686,4505195200008,SE COM SOD VIDEKANIC SERGEJ
28687,4505195460000,DAŠA STR
28688,4505195620007,SEKA STR
28689,4505197240007,STR MANGO VL.BRKLJAC DANIJELA B.LUKA
28690,4505197670001,V&M SZTR
28691,4505198050007,SUR UKUS VL.DOBRAS LJUBICA B LUKA
28692,4505198210004,SUR RIO
28693,4505199290001,MOVIE SR BANJA LUKA
28694,4505199450009,BARCELONA SUR JAGODIĆ IGOR
28695,4505200990004,"SZR ""K2-PLAST""VL.BISERČIĆ GORAN"
28696,4505201700000,INTIMA STR
28697,4505201960001,LUCKY STR
28698,4505202180000,SUR MONTE KARLO VL.MIKIC NEBOJSA B LUKA
28699,4505203150007,SUR KAFE BAR CORSO PRNJAVOR
28700,4505203310004,JARO STR VLASNIK SINIŠA GAVRIĆ DONJI ŠTRPCI PRNJAVOR
28701,4505203660005,LEERO SUR KAFE BAR PRNJAVOR
28702,4505203820002,GOSPA STR PRNJAVOR
28703,4505206410000,"""STE-DA-TA"" SR VL.TANJA LJILJAK"
28704,4505206500009,LIBERTAS SUR
28705,4505206920008,STR D.D. BANJA LUKA VL.GAJIĆ LJILJA
28706,4505207220000,CENTAR SUR
28707,4505207810001,NEMANJA STR
28708,4505208110003,JAVNI PREVOZ-VL.ŠKORIĆ RANKO
28709,4505210360009,CALIPSO SUR
28710,4505211410000,NINA PTR VEJINOVIĆ RADOMIR
28711,4505213620001,SUR KAFE BAR KASINO VL.STEFANOVIĆ DAVOR LOPARE
28712,4505217880008,TVIKS STR VL ALEKSANDAR MILJANOVI▯ JANJARI
28713,4505218340007,''SOJIC BRANKO''SAMOSTALNI PREVOZNIK
28714,4505219660005,NEBO STR UGLJEVIK
28715,4505219820002,DB SPORT SUR BIFE UGLJEVIK
28716,4505221050001,GALERIJA SUR RESTORAN
28717,4505224310004,SKANDAL DISKO BAR SAVIĆ BRANISLAV
28718,4505224580001,ZLATARA PISAREVI Ć VL.PISAREVIĆ LJUBICA
28719,4505224660005,TIK TAK TRGOVINSKA RADNJA VLASNIK TOVIRAC SLAĐANA TIŠINA ŠAMAC
28720,4505225120004,ZR RADULOVIC SAMACVL RADULOVIC MISO
28721,4505225470005,DVOR RESTORAN
28722,4505225550009,COLOR PLUS TR VLASNIK ▯ORMAZ RENATA ▯AMAC
28723,4505225710006,PRIMUS PROMET TR PUPČEVIĆ BRANKICA
28724,4505226100007,UG RADNJA PINK
28725,4505226870007,KAFE MARILYN
28726,4505227170009,EMPORIUM DISKO BAR
28727,4505227330006,FARMA JACIMOVIC BATKUSA
28728,4505227680007,TRGOVINA NA MALO NA TEZGAMA I PIJACAMA PROD MJESTO ŠAMAC DUŠ
28729,4505228810001,KAFE PICERIJA RIM VL.CELIKOVIC RUZA
28730,4505229110003,AQUA MARKET TRG RADNJA
28731,4505229200002,"""FIFA"" SPORTSKA KLADIONICA ŠAMAC"
28732,4505229460004,"TRGOVINSKA RADNJA "" M I K A N "" KRUŠKOVO POLJE 5"
28733,4505229890009,SUNCE RESTORAN
28734,4505230120004,GALANTEX ZANATSKA RADNJA
28735,4505230390001,NIKA TRGOVINSKA RADNJA
28736,4505230470005,SVJETLOST-S PREDUZETNIČKA RADNJA
28737,4505237050001,REMI SUR PAVLOVIĆ ILIJA
28738,4505237560000,MODA STR VLASNIK DOLIC MARTA
28739,4505237990004,TAKSI PREVOZ ĐURIĆ MIRO
28740,4505238370000,MLADEN SZR MUŠKI FRIZER VL.VIDOVIĆ MLADEN TESLIĆ
28741,4505238530007,VIS STR VL.MARIĆ OLIVERA
28742,4505238700000,GILE STR VL LUKIC SLADJAN
28743,4505239000001,STR MILICA RADIĆ SLADJA
28744,4505240270004,SZR PEKARA BARIC STJEPANOVIC NIKO
28745,4505240430001,MVM PLAST SZR VL. KUZMANOVIĆ VELINKA TESLIĆ
28746,4505240600004,SUR KAFE BAR KAMENICA
28747,4505240860006,ĐEKA-KOMERC STR ĐEKIĆ NEBOJŠA
28748,4505240940000,DIS KAFE BAR SUR KOVACEVIĆ TESLIĆ
28749,4505242130005,"STR ""BOKI-BS"" VLASNIK GALAMIĆ MILANKA"
28750,4505242640003,SPACE SUR VL.DJEKANOVIC GORDANA TESLIC
28751,4505243020009,ADVOKAT SAVIĆ MARIJAN
28752,4505243880008,SZR FRIZERSKI SAL. ČUPERAK
28753,4505244000001,GRADAS SZD VL. DRAGONJIĆ SLOBODAN RUŽEVIĆ TESLIĆ
28754,4505244180000,MALTEKS SZD ALEKSIĆ DRAGO
28755,4505244770001,TAKSI PREVOZ VLASNIK BOSIC ZORAN VITKOVCI
28756,4505245070003,KOVIN MIĆO SZD
28757,4505245150007,"SZR AUTOPRAONICA ""N I N"""
28758,4505245310004,LESKOVAČKI ROŠTILJ SUR ALEKSIĆ GORAN
28759,4505247440002,AKSENIJA SZR FRIZ.SALON K. IZABELA
